x1,x2,z
0.3673469387755101,0.0612244897959183,-1.9343982024296265
0.3877551020408163,0.0612244897959183,-1.9123968538548937
0.4081632653061224,0.0612244897959183,-1.856866513177252
0.4285714285714285,0.0612244897959183,-1.767051588005106
0.4489795918367346,0.0612244897959183,-1.6718472835409353
0.4693877551020408,0.0612244897959183,-1.5799835571203895
0.4897959183673469,0.0612244897959183,-1.537373798911046
0.5102040816326531,0.0612244897959183,-1.5060086099649697
0.5306122448979591,0.0612244897959183,-1.4463665527658978
0.5510204081632653,0.0612244897959183,-1.304455975678049
0.5714285714285714,0.0612244897959183,-1.0631670427744042
0.5918367346938775,0.0612244897959183,-0.7231462655098734
0.6122448979591836,0.0612244897959183,-0.3452707371190383
0.6326530612244897,0.0612244897959183,0.0233653803461101
0.6530612244897959,0.0612244897959183,0.3094664803244921
0.673469387755102,0.0612244897959183,0.4897318554267281
0.6938775510204082,0.0612244897959183,0.5697410455716921
0.7142857142857142,0.0612244897959183,0.5895490500052546
0.7346938775510203,0.0612244897959183,0.5947170101704551
0.7551020408163265,0.0612244897959183,0.5978998114358179
0.7755102040816326,0.0612244897959183,0.6095747918139665
0.7959183673469387,0.0612244897959183,0.608122844353098
0.8163265306122448,0.0612244897959183,0.5341030747093314
0.836734693877551,0.0612244897959183,0.4384972447263369
0.8571428571428571,0.0612244897959183,0.3255153057344113
0.8775510204081632,0.0612244897959183,0.1959646173751264
0.8979591836734693,0.0612244897959183,0.0633980330050565
0.9183673469387754,0.0612244897959183,-0.1280390310694841
0.9387755102040816,0.0612244897959183,-0.3595951720612985
0.9591836734693876,0.0612244897959183,-0.6062879833525249
0.979591836734694,0.0612244897959183,-0.8848059685882325
1.0,0.0612244897959183,-1.1784744929381183
0.0,0.0816326530612244,-0.6377910818307039
0.0204081632653061,0.0816326530612244,-0.6301826659666626
0.0408163265306122,0.0816326530612244,-0.6421021899933004
0.0612244897959183,0.0816326530612244,-0.6771712762548056
0.0816326530612244,0.0816326530612244,-0.7265632647807333
0.1020408163265306,0.0816326530612244,-0.7642374461956325
0.1224489795918367,0.0816326530612244,-0.7910865224259862
0.1428571428571428,0.0816326530612244,-0.8320970827259069
0.1632653061224489,0.0816326530612244,-0.8825094791826255
0.183673469387755,0.0816326530612244,-0.9042691823266608
0.2040816326530612,0.0816326530612244,-0.9149751915631456
0.2244897959183673,0.0816326530612244,-0.9944929414399752
0.2448979591836734,0.0816326530612244,-1.1584503012938865
0.2653061224489795,0.0816326530612244,-1.3494832660698346
0.2857142857142857,0.0816326530612244,-1.520940648018246
0.3061224489795918,0.0816326530612244,-1.6680232122405592
0.3265306122448979,0.0816326530612244,-1.778026968019326
0.3469387755102041,0.0816326530612244,-1.8381337974034504
0.3673469387755101,0.0816326530612244,-1.8378033269665563
0.3877551020408163,0.0816326530612244,-1.821039204394348
0.4081632653061224,0.0816326530612244,-1.7634320751580943
0.4285714285714285,0.0816326530612244,-1.670920883992386
0.4489795918367346,0.0816326530612244,-1.567523740951972
0.4693877551020408,0.0816326530612244,-1.4865972988470155
0.4897959183673469,0.0816326530612244,-1.430033427940248
0.5102040816326531,0.0816326530612244,-1.3892800869069313
0.5306122448979591,0.0816326530612244,-1.3297356255281276
0.5510204081632653,0.0816326530612244,-1.20149935376518
0.5714285714285714,0.0816326530612244,-0.980772522617237
0.5918367346938775,0.0816326530612244,-0.6595957581736832
0.6122448979591836,0.0816326530612244,-0.2852291875969877
0.6326530612244897,0.0816326530612244,0.060063575462255
0.6530612244897959,0.0816326530612244,0.3079297533151772
0.673469387755102,0.0816326530612244,0.4623070689482532
0.6938775510204082,0.0816326530612244,0.5113852165214701
0.7142857142857142,0.0816326530612244,0.5159709033549599
0.7346938775510203,0.0816326530612244,0.5470413105787774
0.7551020408163265,0.0816326530612244,0.5829387532894094
0.7755102040816326,0.0816326530612244,0.604127581662518
0.7959183673469387,0.0816326530612244,0.5992271544591677
0.8163265306122448,0.0816326530612244,0.5520886373795802
0.836734693877551,0.0816326530612244,0.4667021819289976
0.8571428571428571,0.0816326530612244,0.3824047682731633
0.8775510204081632,0.0816326530612244,0.2986648903233476
0.8979591836734693,0.0816326530612244,0.1834176284678673
0.9183673469387754,0.0816326530612244,-0.0201200383479296
0.9387755102040816,0.0816326530612244,-0.2784205495356227
0.9591836734693876,0.0816326530612244,-0.5542497139519711
0.979591836734694,0.0816326530612244,-0.8407692848913141
1.0,0.0816326530612244,-1.1549346391438655
0.0,0.1020408163265306,-0.5173071439181787
0.0204081632653061,0.1020408163265306,-0.4849149594928165
0.0408163265306122,0.1020408163265306,-0.4798729504461256
0.0612244897959183,0.1020408163265306,-0.4923652005524427
0.0816326530612244,0.1020408163265306,-0.5254698624603985
0.1020408163265306,0.1020408163265306,-0.556551913609932
0.1224489795918367,0.1020408163265306,-0.5756336162404025
0.1428571428571428,0.1020408163265306,-0.5986981295623259
0.1632653061224489,0.1020408163265306,-0.6402149730204695
0.183673469387755,0.1020408163265306,-0.6891265722930521
0.2040816326530612,0.1020408163265306,-0.7312999192826282
0.2244897959183673,0.1020408163265306,-0.8029887441086415
0.2448979591836734,0.1020408163265306,-0.9605616254044228
0.2653061224489795,0.1020408163265306,-1.1709417218462244
0.2857142857142857,0.1020408163265306,-1.3576494167158548
0.3061224489795918,0.1020408163265306,-1.492930165675132
0.3265306122448979,0.1020408163265306,-1.5827602014400477
0.3469387755102041,0.1020408163265306,-1.6430252293870775
0.3673469387755101,0.1020408163265306,-1.672643061298238
0.3877551020408163,0.1020408163265306,-1.669870528858294
0.4081632653061224,0.1020408163265306,-1.6174102663742114
0.4285714285714285,0.1020408163265306,-1.528409821000769
0.4489795918367346,0.1020408163265306,-1.4302380737151423
0.4693877551020408,0.1020408163265306,-1.3573276937412195
0.4897959183673469,0.1020408163265306,-1.2842129651038947
0.5102040816326531,0.1020408163265306,-1.2198240428333438
0.5306122448979591,0.1020408163265306,-1.1347488076874308
0.5510204081632653,0.1020408163265306,-1.0068408756276197
0.5714285714285714,0.1020408163265306,-0.8051913048739417
0.5918367346938775,0.1020408163265306,-0.5172182161556507
0.6122448979591836,0.1020408163265306,-0.1727265238901735
0.6326530612244897,0.1020408163265306,0.1240966019039139
0.6530612244897959,0.1020408163265306,0.3065164491694995
0.673469387755102,0.1020408163265306,0.4138535367075904
0.6938775510204082,0.1020408163265306,0.4451518361420979
0.7142857142857142,0.1020408163265306,0.4724029816710347
0.7346938775510203,0.1020408163265306,0.5360812977557797
0.7551020408163265,0.1020408163265306,0.5883667564397379
0.7755102040816326,0.1020408163265306,0.6189060787556981
0.7959183673469387,0.1020408163265306,0.6172312826435877
0.8163265306122448,0.1020408163265306,0.5722830073898156
0.836734693877551,0.1020408163265306,0.5131012427398182
0.8571428571428571,0.1020408163265306,0.4516633229637774
0.8775510204081632,0.1020408163265306,0.4057041069290292
0.8979591836734693,0.1020408163265306,0.3092657805566365
0.9183673469387754,0.1020408163265306,0.0980662816153068
0.9387755102040816,0.1020408163265306,-0.1617408824648329
0.9591836734693876,0.1020408163265306,-0.4289916597048237
0.979591836734694,0.1020408163265306,-0.7107641601262238
1.0,0.1020408163265306,-1.053785706529883
0.0,0.1224489795918367,-0.486169580745505
0.0204081632653061,0.1224489795918367,-0.4396370862939604
0.0408163265306122,0.1224489795918367,-0.4200441671764465
0.0612244897959183,0.1224489795918367,-0.4091576490403342
0.0816326530612244,0.1224489795918367,-0.3983221690996869
0.1020408163265306,0.1224489795918367,-0.4039765436042572
0.1224489795918367,0.1224489795918367,-0.3987891612917145
0.1428571428571428,0.1224489795918367,-0.4046284778512998
0.1632653061224489,0.1224489795918367,-0.4381495320938831
0.183673469387755,0.1224489795918367,-0.5143688061827709
0.2040816326530612,0.1224489795918367,-0.5869137466459211
0.2244897959183673,0.1224489795918367,-0.6617239272749493
0.2448979591836734,0.1224489795918367,-0.7905732901013106
0.2653061224489795,0.1224489795918367,-0.9684427546933544
0.2857142857142857,0.1224489795918367,-1.1298191142081746
0.3061224489795918,0.1224489795918367,-1.259769041039107
0.3265306122448979,0.1224489795918367,-1.3597938048260754
0.3469387755102041,0.1224489795918367,-1.4261764224415516
0.3673469387755101,0.1224489795918367,-1.460627555808961
0.3877551020408163,0.1224489795918367,-1.465853732164894
0.4081632653061224,0.1224489795918367,-1.4160558592933272
0.4285714285714285,0.1224489795918367,-1.3369239694777508
0.4489795918367346,0.1224489795918367,-1.2699602706810025
0.4693877551020408,0.1224489795918367,-1.2098500777622068
0.4897959183673469,0.1224489795918367,-1.1362663330894096
0.5102040816326531,0.1224489795918367,-1.0535080005667288
0.5306122448979591,0.1224489795918367,-0.9516437204276345
0.5510204081632653,0.1224489795918367,-0.8086231132195968
0.5714285714285714,0.1224489795918367,-0.6119075668936296
0.5918367346938775,0.1224489795918367,-0.3497305501157198
0.6122448979591836,0.1224489795918367,-0.0538379393383803
0.6326530612244897,0.1224489795918367,0.1903526837368596
0.6530612244897959,0.1224489795918367,0.3226658336185391
0.673469387755102,0.1224489795918367,0.3922724279540244
0.6938775510204082,0.1224489795918367,0.4119327335003011
0.7142857142857142,0.1224489795918367,0.4639254314859001
0.7346938775510203,0.1224489795918367,0.544624785555084
0.7551020408163265,0.1224489795918367,0.6122591761475412
0.7755102040816326,0.1224489795918367,0.6527183262163689
0.7959183673469387,0.1224489795918367,0.6501316106249605
0.8163265306122448,0.1224489795918367,0.6140511641272403
0.836734693877551,0.1224489795918367,0.579492578731826
0.8571428571428571,0.1224489795918367,0.5502212171455844
0.8775510204081632,0.1224489795918367,0.5243630741466097
0.8979591836734693,0.1224489795918367,0.4455546997462482
0.9183673469387754,0.1224489795918367,0.2589929185590178
0.9387755102040816,0.1224489795918367,0.0016265689195517
0.9591836734693876,0.1224489795918367,-0.2697590087801605
0.979591836734694,0.1224489795918367,-0.5524205456354554
1.0,0.1224489795918367,-0.9018759183580838
0.0,0.1428571428571428,-0.5389946213278577
0.0204081632653061,0.1428571428571428,-0.4872014466922561
0.0408163265306122,0.1428571428571428,-0.4386352731215026
0.0612244897959183,0.1428571428571428,-0.3941993179772784
0.0816326530612244,0.1428571428571428,-0.3656808883000275
0.1020408163265306,0.1428571428571428,-0.3461353546201775
0.1224489795918367,0.1428571428571428,-0.325321231796824
0.1428571428571428,0.1428571428571428,-0.3134141908950927
0.1632653061224489,0.1428571428571428,-0.3501128568661273
0.183673469387755,0.1428571428571428,-0.4377023454717406
0.2040816326530612,0.1428571428571428,-0.5273341562586396
0.2244897959183673,0.1428571428571428,-0.5967427837366759
0.2448979591836734,0.1428571428571428,-0.6762215588547738
0.2653061224489795,0.1428571428571428,-0.7968720072027964
0.2857142857142857,0.1428571428571428,-0.91941846322543
0.3061224489795918,0.1428571428571428,-1.0249483739765988
0.3265306122448979,0.1428571428571428,-1.1349083118318797
0.3469387755102041,0.1428571428571428,-1.1934551898892145
0.3673469387755101,0.1428571428571428,-1.2220927099832752
0.3877551020408163,0.1428571428571428,-1.2260575505703943
0.4081632653061224,0.1428571428571428,-1.1760353474788712
0.4285714285714285,0.1428571428571428,-1.1267791329429038
0.4489795918367346,0.1428571428571428,-1.0946834463738306
0.4693877551020408,0.1428571428571428,-1.0566481950801558
0.4897959183673469,0.1428571428571428,-0.9944803127391022
0.5102040816326531,0.1428571428571428,-0.9221464756655386
0.5306122448979591,0.1428571428571428,-0.8124210299878094
0.5510204081632653,0.1428571428571428,-0.6579794527576023
0.5714285714285714,0.1428571428571428,-0.4647991956605163
0.5918367346938775,0.1428571428571428,-0.2339306735767264
0.6122448979591836,0.1428571428571428,0.0162477828149829
0.6326530612244897,0.1428571428571428,0.2270496449358033
0.6530612244897959,0.1428571428571428,0.3440886645236729
0.673469387755102,0.1428571428571428,0.3932150210373477
0.6938775510204082,0.1428571428571428,0.412750707301894
0.7142857142857142,0.1428571428571428,0.4689103088165977
0.7346938775510203,0.1428571428571428,0.5537335474902502
0.7551020408163265,0.1428571428571428,0.6330090050419985
0.7755102040816326,0.1428571428571428,0.6867246138808976
0.7959183673469387,0.1428571428571428,0.6934134373298176
0.8163265306122448,0.1428571428571428,0.6926025693443897
0.836734693877551,0.1428571428571428,0.6885961190630256
0.8571428571428571,0.1428571428571428,0.6786325995909935
0.8775510204081632,0.1428571428571428,0.6492787260068653
0.8979591836734693,0.1428571428571428,0.5776225221844179
0.9183673469387754,0.1428571428571428,0.420685585724952
0.9387755102040816,0.1428571428571428,0.1751201820982945
0.9591836734693876,0.1428571428571428,-0.1009172276589078
0.979591836734694,0.1428571428571428,-0.3862529166180969
1.0,0.1428571428571428,-0.7358592924511193
0.0,0.1632653061224489,-0.646892714913681
0.0204081632653061,0.1632653061224489,-0.6175308407639798
0.0408163265306122,0.1632653061224489,-0.5594157009345562
0.0612244897959183,0.1632653061224489,-0.4885181028508233
0.0816326530612244,0.1632653061224489,-0.4498554980475296
0.1020408163265306,0.1632653061224489,-0.4113523187809668
0.1224489795918367,0.1632653061224489,-0.3618945281059746
0.1428571428571428,0.1632653061224489,-0.3364778155516227
0.1632653061224489,0.1632653061224489,-0.3517554597316144
0.183673469387755,0.1632653061224489,-0.4226863511009775
0.2040816326530612,0.1632653061224489,-0.4950221475493074
0.2244897959183673,0.1632653061224489,-0.5393903174876897
0.2448979591836734,0.1632653061224489,-0.5981983059103569
0.2653061224489795,0.1632653061224489,-0.6581504142446055
0.2857142857142857,0.1632653061224489,-0.71477144914842
0.3061224489795918,0.1632653061224489,-0.7899878128648218
0.3265306122448979,0.1632653061224489,-0.8773660939987502
0.3469387755102041,0.1632653061224489,-0.9298081136062162
0.3673469387755101,0.1632653061224489,-0.9642104340808793
0.3877551020408163,0.1632653061224489,-0.955391276578394
0.4081632653061224,0.1632653061224489,-0.9300245648129724
0.4285714285714285,0.1632653061224489,-0.920609176064686
0.4489795918367346,0.1632653061224489,-0.9371299042003132
0.4693877551020408,0.1632653061224489,-0.9295253405719228
0.4897959183673469,0.1632653061224489,-0.8726524818413797
0.5102040816326531,0.1632653061224489,-0.7978606836476817
0.5306122448979591,0.1632653061224489,-0.6964822807110272
0.5510204081632653,0.1632653061224489,-0.555837154741019
0.5714285714285714,0.1632653061224489,-0.3807510666051404
0.5918367346938775,0.1632653061224489,-0.1627998980117412
0.6122448979591836,0.1632653061224489,0.0512792684870328
0.6326530612244897,0.1632653061224489,0.2294340357061597
0.6530612244897959,0.1632653061224489,0.3404428480822887
0.673469387755102,0.1632653061224489,0.3947252547943464
0.6938775510204082,0.1632653061224489,0.443612152084876
0.7142857142857142,0.1632653061224489,0.4779450103732169
0.7346938775510203,0.1632653061224489,0.5519916816780623
0.7551020408163265,0.1632653061224489,0.6424284342714981
0.7755102040816326,0.1632653061224489,0.6998032297096584
0.7959183673469387,0.1632653061224489,0.732135485325139
0.8163265306122448,0.1632653061224489,0.7628067045324631
0.836734693877551,0.1632653061224489,0.8013258243574264
0.8571428571428571,0.1632653061224489,0.7920865010516323
0.8775510204081632,0.1632653061224489,0.7448349156003655
0.8979591836734693,0.1632653061224489,0.6663744482609978
0.9183673469387754,0.1632653061224489,0.5318389292650044
0.9387755102040816,0.1632653061224489,0.3181712570447493
0.9591836734693876,0.1632653061224489,0.0400704597721258
0.979591836734694,0.1632653061224489,-0.2586197503962787
1.0,0.1632653061224489,-0.6045001724166492
0.0,0.183673469387755,-0.7473149351654762
0.0204081632653061,0.183673469387755,-0.7463613517896674
0.0408163265306122,0.183673469387755,-0.7067829421999391
0.0612244897959183,0.183673469387755,-0.6469809963373839
0.0816326530612244,0.183673469387755,-0.590783424104832
0.1020408163265306,0.183673469387755,-0.5456286884911141
0.1224489795918367,0.183673469387755,-0.4934219607238462
0.1428571428571428,0.183673469387755,-0.422246598139886
0.1632653061224489,0.183673469387755,-0.3944559058431621
0.183673469387755,0.183673469387755,-0.4163478021369132
0.2040816326530612,0.183673469387755,-0.4249020296983486
0.2244897959183673,0.183673469387755,-0.4491262352471998
0.2448979591836734,0.183673469387755,-0.4950803281347131
0.2653061224489795,0.183673469387755,-0.5031500317175852
0.2857142857142857,0.183673469387755,-0.5032750965326477
0.3061224489795918,0.183673469387755,-0.542396088461941
0.3265306122448979,0.183673469387755,-0.5987267149624901
0.3469387755102041,0.183673469387755,-0.6380937596675059
0.3673469387755101,0.183673469387755,-0.6788988148621568
0.3877551020408163,0.183673469387755,-0.6931261673649625
0.4081632653061224,0.183673469387755,-0.689520557904587
0.4285714285714285,0.183673469387755,-0.6929114372078842
0.4489795918367346,0.183673469387755,-0.7422367937596498
0.4693877551020408,0.183673469387755,-0.7791421156668881
0.4897959183673469,0.183673469387755,-0.7630903847993462
0.5102040816326531,0.183673469387755,-0.723846177918519
0.5306122448979591,0.183673469387755,-0.6543867878502306
0.5510204081632653,0.183673469387755,-0.5384947142713168
0.5714285714285714,0.183673469387755,-0.3617467791329514
0.5918367346938775,0.183673469387755,-0.1514811986941589
0.6122448979591836,0.183673469387755,0.0535069259578269
0.6326530612244897,0.183673469387755,0.2138936888143039
0.6530612244897959,0.183673469387755,0.3349840217746307
0.673469387755102,0.183673469387755,0.4051711314874465
0.6938775510204082,0.183673469387755,0.4408653167889242
0.7142857142857142,0.183673469387755,0.453061220936824
0.7346938775510203,0.183673469387755,0.5034953527156824
0.7551020408163265,0.183673469387755,0.5760022152983867
0.7755102040816326,0.183673469387755,0.6430745104784011
0.7959183673469387,0.183673469387755,0.7009725948269007
0.8163265306122448,0.183673469387755,0.7739065847023244
0.836734693877551,0.183673469387755,0.8431729582075732
0.8571428571428571,0.183673469387755,0.8430308008521571
0.8775510204081632,0.183673469387755,0.7814908324367643
0.8979591836734693,0.183673469387755,0.6779454581522177
0.9183673469387754,0.183673469387755,0.5431899616708905
0.9387755102040816,0.183673469387755,0.3670581300621606
0.9591836734693876,0.183673469387755,0.1079948218798031
0.979591836734694,0.183673469387755,-0.2047594653212009
1.0,0.183673469387755,-0.5113099623658317
0.0,0.2040816326530612,-0.8396913276901711
0.0204081632653061,0.2040816326530612,-0.8420546023861091
0.0408163265306122,0.2040816326530612,-0.8193902593059791
0.0612244897959183,0.2040816326530612,-0.7672885551329478
0.0816326530612244,0.2040816326530612,-0.709684664856
0.1020408163265306,0.2040816326530612,-0.6740459522999187
0.1224489795918367,0.2040816326530612,-0.6130634733881122
0.1428571428571428,0.2040816326530612,-0.5158555890544865
0.1632653061224489,0.2040816326530612,-0.4275435824157019
0.183673469387755,0.2040816326530612,-0.3802746177687035
0.2040816326530612,0.2040816326530612,-0.3333181522043414
0.2244897959183673,0.2040816326530612,-0.3144333937357113
0.2448979591836734,0.2040816326530612,-0.3157170591388495
0.2653061224489795,0.2040816326530612,-0.3072950699506768
0.2857142857142857,0.2040816326530612,-0.2844112409655563
0.3061224489795918,0.2040816326530612,-0.2869731522473227
0.3265306122448979,0.2040816326530612,-0.3163678056280254
0.3469387755102041,0.2040816326530612,-0.3409068594042317
0.3673469387755101,0.2040816326530612,-0.3895855347803861
0.3877551020408163,0.2040816326530612,-0.4209195731879104
0.4081632653061224,0.2040816326530612,-0.4475287064502841
0.4285714285714285,0.2040816326530612,-0.4697079368133924
0.4489795918367346,0.2040816326530612,-0.5336722132058512
